Железногорск;29479;56,25;93,5333
Новый Путь;29581;56,2;95,733333333333
Подгорный;29870;53,883333333333;92,666666666667
Тартат;29479;56,25;93,5333
Шивера;29479;56,25;93,5333
Зеленогорск;29576;55,816666666667;94,333333333333
Идринское;29766;54,366666666667;92,133333333333
Большой Хабык;29766;54,366666666667;92,133333333333
Екатериновка;29766;54,366666666667;92,133333333333
Еленинск;29766;54,366666666667;92,133333333333
Новоберезовка;29766;54,366666666667;92,133333333333
Иланский;29581;56,2;95,733333333333
Абакумовка;29587;55,65;95,466666666667
Ловать;29581;56,2;95,733333333333
Новогородка;29485;56,683333333333;96,066666666667
Новониколаевка;29576;55,816666666667;94,333333333333
Ессей;24219;67,133333333333;108,53333333333
Кислокан;24606;63,6;103,98333333333
Тура;24507;64,2694;100,217
Тутончаны;23589;64,216666666667;93,8
Ирбейское;29587;55,65;95,466666666667
Агул;29587;55,65;95,466666666667
Изумрудный;29587;55,65;95,466666666667
Степановка;29587;55,65;95,466666666667
Успенка;29456;56,533333333333;89,316666666667
Казачинское;29374;57,7;93,283333333333
Матвеевка;29374;57,7;93,283333333333
Мокрушинское;29374;57,7;93,283333333333
Отношка;29363;57,633333333333;92,266666666667
Подпорожье;29374;57,7;93,283333333333
Канск;29581;56,2;95,733333333333
Крутая Горка;29580;56,166666666667;95,266666666667
Рудяное;29581;56,2;95,733333333333
Солянка;29580;56,166666666667;95,266666666667
Сотниково;29581;56,2;95,733333333333
Каратузское;29874;53,6;92,85
Верхний Кужебар;29874;53,6;92,85
Нижние Куряты;29874;53,6;92,85
Нижний Кужебар;29874;53,6;92,85
Старая Копь;29874;53,6;92,85
Кедровый;29594;55,95;98
Ирба;29393;57,666666666667;99,566666666667
Кежма;30014;59,633333333333;103,31666666667
Кодинск;29282;58,383333333333;97,45
Тагара;29282;58,383333333333;97,45
Козулька;29562;56,1;91,666666666667
Балахтон;29562;56,1;91,666666666667
Кемчуг;29562;56,1;91,666666666667
Можарский;29562;56,1;91,666666666667
Новосибирский;29562;56,1;91,666666666667
Краснотуранск;29768;54,2;91,583333333333
Восточное;29576;55,816666666667;94,333333333333
Лебяжье;29594;55,95;98
Николаевка;29576;55,816666666667;94,333333333333
Уяр;29576;55,816666666667;94,333333333333
Красноярск;29570;56,033333333333;92,716666666667
Красноярск / Емельяново (аэропорт);29474;56,1698;92,6719
Минино;29571;56,0645;92,7057
Песчанка;29570;56,033333333333;92,716666666667
Роев Ручей;29579;55,9668;92,7316
Курагино;29870;53,883333333333;92,666666666667
Большая Ирба;29870;53,883333333333;92,666666666667
Кочергино;29870;53,883333333333;92,666666666667
Кошурниково;29772;54,516666666667;93,383333333333
Шалоболино;29870;53,883333333333;92,666666666667
Лесосибирск;29263;58,45;92,15
Маклаково;29263;58,45;92,15
Стрелка;29587;55,65;95,466666666667
Усть-Ангарск;29274;58,083333333333;93
Выезжий Лог;29674;55,127;93,3868
Колба;29674;55,127;93,3868
Нарва;29578;55,716666666667;93,733333333333
Шалинское;29578;55,716666666667;93,733333333333
Минусинск;29866;53,7;91,7
Зеленый Бор;29866;53,7;91,7
Большая Ничка;29866;53,7;91,7
Знаменка;29866;53,7;91,7
Лугавское;29866;53,7;91,7
Тесь;29761;54,583333333333;90,783333333333
Мотыгино;29276;58,1833;94,6833
Новоангарск;29274;58,083333333333;93
Партизанск;29276;58,1833;94,6833
Раздолинск;29276;58,1833;94,6833
Южно-Енисейский;29276;58,1833;94,6833
Назарово;29561;56;90,4
Куличка;29553;56,2333;89,5833
Средняя Березовка;29561;56;90,4
Старожилово;29561;56;90,4
Степной;29561;56;90,4
Нижний Ингаш;29581;56,2;95,733333333333
Кучерово;29485;56,683333333333;96,066666666667
Максаковка;29581;56,2;95,733333333333
Нижняя Пойма;29594;55,95;98
Тинской;29594;55,95;98
Новоселово;29576;55,816666666667;94,333333333333
Анаш;29664;55,1;90,833333333333
Бараит;29664;55,1;90,833333333333
Кома;29664;55,1;90,833333333333
Светлолобово;29664;55,1;90,833333333333
Норильск;23078;69,3333;88,2167
Кайеркан;23078;69,3333;88,2167
Норильск / Алыкель (аэропорт);23078;69,3333;88,2167
Снежногорск;23275;67,483333333333;87,833333333333
Талнах;23078;69,3333;88,2167
Партизанское;29576;55,816666666667;94,333333333333
Аргаза;29676;55,25;94,883333333333
Вершино-Рыбное;29676;55,25;94,883333333333
Кой;29674;55,127;93,3868
Мина;29674;55,127;93,3868
Пировское;29363;57,633333333333;92,266666666667
Кетский;29363;57,633333333333;92,266666666667
Омский;29363;57,633333333333;92,266666666667
Раменское;29363;57,633333333333;92,266666666667
Филипповка;29363;57,633333333333;92,266666666667
Новая Солянка;29580;56,166666666667;95,266666666667
Рыбное;29576;55,816666666667;94,333333333333
Саянский;29676;55,25;94,883333333333
Агинское;29676;55,25;94,883333333333
Папиково;29676;55,25;94,883333333333
Средняя Агинка;29676;55,25;94,883333333333
Унер;29676;55,25;94,883333333333
Северо-Енисейский;23986;60,383333333333;93,05
Брянка;29263;58,45;92,15
Еруда;23986;60,383333333333;93,05
Северо-Енисейск;23986;60,383333333333;93,05
Тея;23986;60,383333333333;93,05
Солнечный;29485;56,683333333333;96,066666666667
Сосновоборск;29479;56,25;93,5333
Сухобузимское;29477;56,5;93,283333333333
Атаманово;29479;56,25;93,5333
Миндерла;29478;56,3452;93,0037
Подсопки;29477;56,5;93,283333333333
Хлоптуново;29477;56,5;93,283333333333
Тасеево;29379;57,2;94,866666666667
Бакчет;29379;57,2;94,866666666667
Караульное;29379;57,2;94,866666666667
Мурма;29379;57,2;94,866666666667
Сивохино;29379;57,2;94,866666666667
Ванавара;24908;60,35;102,28333333333
Муторай;24807;61,333333333333;100,5
Стрелка-Чуня;24802;61,733333333333;102,78333333333
Чемдальск;30014;59,633333333333;103,31666666667
Туруханск;23472;65,8;87,966666666667
Бор;23884;61,6;90,016666666667
Ванкор;23363;66,816666666667;83,8
Советская Речка;23363;66,816666666667;83,8
Тюхтет;29456;56,533333333333;89,316666666667
Безручейка;29456;56,533333333333;89,316666666667
Двинка;29456;56,533333333333;89,316666666667
Пасечное;29355;57,45;88,466666666667
Поваренкино;29355;57,45;88,466666666667
Ужур;29653;55,316666666667;89,85
Алексеевка;29653;55,316666666667;89,85
Большой Имыш;29664;55,1;90,833333333333
Малый Имыш;29664;55,1;90,833333333333
Приреченск;29653;55,316666666667;89,85
Байкаловск;20978;70,066666666667;83,2
Воронцово;20871;71,866666666667;82,7
Караул;20978;70,066666666667;83,2
Носок;20978;70,066666666667;83,2
Балай;29576;55,816666666667;94,333333333333
Покровка;29576;55,816666666667;94,333333333333
Роща;29578;55,716666666667;93,733333333333
Сушиновка;29576;55,816666666667;94,333333333333
Хатанга (аэропорт);20891;71,9756;102,477
Катырык;20891;71,9756;102,477
Новорыбная;20891;71,9756;102,477
Сындасско;21608;73,216666666667;113,5
Хета;20891;71,9756;102,477
Шарыпово;29558;55,533333333333;89,2
Базыр;29558;55,533333333333;89,2
Горячегорск;29558;55,533333333333;89,2
Дубинино;29558;55,533333333333;89,2
Шушь;29558;55,533333333333;89,2
Новоалтатка;29558;55,533333333333;89,2
Новокурск;29558;55,533333333333;89,2
Парная;29558;55,533333333333;89,2
Сартачуль;29558;55,533333333333;89,2
Шушенское;29869;53,266666666667;92,4
Кантегир;36073;52,283333333333;90,783333333333
Каптырево;29869;53,266666666667;92,4
Сизая;29963;52,866666666667;91,416666666667
Субботино;29869;53,266666666667;92,4
Апано-Ключи;29485;56,683333333333;96,066666666667
Белая Таежка;29485;56,683333333333;96,066666666667
Белоглинная;29485;56,683333333333;96,066666666667
Бирюса;29485;56,683333333333;96,066666666667
Борки;29263;58,45;92,15
Быстровка;29481;56,833333333333;95,233333333333
Вознесенка;29676;55,25;94,883333333333
Восток;29485;56,683333333333;96,066666666667
Высокогородецк;29485;56,683333333333;96,066666666667
Гагарина;29485;56,683333333333;96,066666666667
Городок;29866;53,7;91,7
Денисовка;29485;56,683333333333;96,066666666667
Долженовка;29485;56,683333333333;96,066666666667
Ермаковка;29485;56,683333333333;96,066666666667
Залипье;29485;56,683333333333;96,066666666667
Заозерка;29485;56,683333333333;96,066666666667
Зимник;29485;56,683333333333;96,066666666667
Каменка;29587;55,65;95,466666666667
Канарай;29379;57,2;94,866666666667
Красный Яр;29562;56,1;91,666666666667
Лазарево;29456;56,533333333333;89,316666666667
Лапино;29485;56,683333333333;96,066666666667
Малкас;29485;56,683333333333;96,066666666667
Мачино;29485;56,683333333333;96,066666666667
Никольск;29558;55,533333333333;89,2
Новогеоргиевка;29578;55,716666666667;93,733333333333
Новокиевлянка;29485;56,683333333333;96,066666666667
Новоуспенка;29485;56,683333333333;96,066666666667
Ношино;29485;56,683333333333;96,066666666667
Огурцы;29485;56,683333333333;96,066666666667
Озерный;29485;56,683333333333;96,066666666667
Пея;29485;56,683333333333;96,066666666667
Плахино;29485;56,683333333333;96,066666666667
Покатеево;29485;56,683333333333;96,066666666667
Почет;29485;56,683333333333;96,066666666667
Пушкино;29485;56,683333333333;96,066666666667
Самойловка;29485;56,683333333333;96,066666666667
Сенное;29485;56,683333333333;96,066666666667
Сосновый;29485;56,683333333333;96,066666666667
Средние Мангареки;29485;56,683333333333;96,066666666667
Стерлитамак;29485;56,683333333333;96,066666666667
Суздалево;29485;56,683333333333;96,066666666667
Теплый Ключ;29766;54,366666666667;92,133333333333
Троицк;29379;57,2;94,866666666667
Тулень;29485;56,683333333333;96,066666666667
Усть-Панакачет;29485;56,683333333333;96,066666666667
Устьянск;29485;56,683333333333;96,066666666667
Хиндичет;29485;56,683333333333;96,066666666667
Чигашет;29485;56,683333333333;96,066666666667
Шигашет;29485;56,683333333333;96,066666666667
Барабановка;29467;56,283333333333;90,5
Белый Яр (п,);29467;56,283333333333;90,5
Белый Яр (с,);29467;56,283333333333;90,5
Березовый;29664;55,1;90,833333333333
Большая Салырь;29467;56,283333333333;90,5
Боровка;29467;56,283333333333;90,5
Борцы;29467;56,283333333333;90,5
Горный;29467;56,283333333333;90,5
Грибной;29467;56,283333333333;90,5
Заворки;29561;56;90,4
Зеленцы;29467;56,283333333333;90,5
Зерцалы;29467;56,283333333333;90,5
Ивановка;29558;55,533333333333;89,2
Игинка;29467;56,283333333333;90,5
Ильинка;29653;55,316666666667;89,85
Карловка;29467;56,283333333333;90,5
Козловка;29467;56,283333333333;90,5
Крещенка;29467;56,283333333333;90,5
Курбатово;29374;57,7;93,283333333333
Ладановка;29561;56;90,4
Лапшиха (п,);29467;56,283333333333;90,5
Лапшиха (с,);29467;56,283333333333;90,5
Малая Покровка;29467;56,283333333333;90,5
Малиновка;29477;56,5;93,283333333333
Нагорново (д,);29467;56,283333333333;90,5
Нагорново (п,);29467;56,283333333333;90,5
Ольховка;29467;56,283333333333;90,5
Орловка;29676;55,25;94,883333333333
Плотбище;29263;58,45;92,15
Преображенка;29587;55,65;95,466666666667
Причулымский;29467;56,283333333333;90,5
Слабцовка;29467;56,283333333333;90,5
Сосновое Озеро;29467;56,283333333333;90,5
Тарутино;29467;56,283333333333;90,5
Тимонино;29467;56,283333333333;90,5
Тулат;29464;56,65;90,583333333333
Улуй;29467;56,283333333333;90,5
Усть-Тулат;29464;56,65;90,583333333333
Чулымка;29561;56;90,4
Ястребово;29467;56,283333333333;90,5
Кузьмовка;23788;62,316666666667;92,116666666667
Мирюга;23992;60,716666666667;97,516666666667
Ошарово;29485;56,683333333333;96,066666666667
Полигус;23891;61,683333333333;96,366666666667
Суринда;23891;61,683333333333;96,366666666667
Таимба;23992;60,716666666667;97,516666666667
Балдаштык;29664;55,1;90,833333333333
Безъязыково;29662;55,383333333333;91,633333333333
Березовая;29662;55,383333333333;91,633333333333
Большие Сыры;29662;55,383333333333;91,633333333333
Виленка;29662;55,383333333333;91,633333333333
Вольный;29664;55,1;90,833333333333
Гладкий Мыс;29662;55,383333333333;91,633333333333
Грузенка;29664;55,1;90,833333333333
Даурское;29662;55,383333333333;91,633333333333
Еловка;29471;56,9;93,166666666667
Ижульское;29662;55,383333333333;91,633333333333
Ильтюково;29664;55,1;90,833333333333
Кизылка;29662;55,383333333333;91,633333333333
Красная;29664;55,1;90,833333333333
Красный Ключ;29662;55,383333333333;91,633333333333
Крюково;29664;55,1;90,833333333333
Куртюл;29674;55,127;93,3868
Кызыкчуль;29662;55,383333333333;91,633333333333
Малая Тумна;29662;55,383333333333;91,633333333333
Малые Сыры;29662;55,383333333333;91,633333333333
Марьясово;29653;55,316666666667;89,85
Могучий;29664;55,1;90,833333333333
Новотроицк;29587;55,65;95,466666666667
Огоньки;29662;55,383333333333;91,633333333333
Огур;29662;55,383333333333;91,633333333333
Ровное;29662;55,383333333333;91,633333333333
Романовка;29456;56,533333333333;89,316666666667
Смоленка;29662;55,383333333333;91,633333333333
Таловая;29481;56,833333333333;95,233333333333
Тойлук;29662;55,383333333333;91,633333333333
Трясучая;29662;55,383333333333;91,633333333333
Тукай;29664;55,1;90,833333333333
Тюльково;29662;55,383333333333;91,633333333333
Тюлюпта;29674;55,127;93,3868
Угольный;29662;55,383333333333;91,633333333333
Чистое Поле;29664;55,1;90,833333333333
Чистые Пруды;29662;55,383333333333;91,633333333333
Щетинкина;29662;55,383333333333;91,633333333333
Якушево;29664;55,1;90,833333333333
Ямская;29662;55,383333333333;91,633333333333
Абан;29485;56,683333333333;96,066666666667
Алексеевка;29485;56,683333333333;96,066666666667
Апано-Ключи;29485;56,683333333333;96,066666666667
Белая Таежка;29485;56,683333333333;96,066666666667
Белоглинная;29485;56,683333333333;96,066666666667
Березовка;29485;56,683333333333;96,066666666667
Бирюса;29485;56,683333333333;96,066666666667
Борзово;29485;56,683333333333;96,066666666667
Борки;29485;56,683333333333;96,066666666667
Быстровка;29481;56,833333333333;95,233333333333
Вознесенка;29485;56,683333333333;96,066666666667
Восток;29485;56,683333333333;96,066666666667
Высокогородецк;29485;56,683333333333;96,066666666667
Гагарина;29485;56,683333333333;96,066666666667
Городок;29485;56,683333333333;96,066666666667
Денисовка;29485;56,683333333333;96,066666666667
Долгий Мост;29485;56,683333333333;96,066666666667
Долженовка;29485;56,683333333333;96,066666666667
Ермаковка;29485;56,683333333333;96,066666666667
Залипье;29485;56,683333333333;96,066666666667
Заозерка;29485;56,683333333333;96,066666666667
Зимник;29485;56,683333333333;96,066666666667
Каменка;29485;56,683333333333;96,066666666667
Канарай;29485;56,683333333333;96,066666666667
Красный Яр;29485;56,683333333333;96,066666666667
Лазарево;29485;56,683333333333;96,066666666667
Лапино;29485;56,683333333333;96,066666666667
Малкас;29485;56,683333333333;96,066666666667
Матвеевка;29485;56,683333333333;96,066666666667
Мачино;29485;56,683333333333;96,066666666667
Никольск;29485;56,683333333333;96,066666666667
Новогеоргиевка;29485;56,683333333333;96,066666666667
Новокиевлянка;29485;56,683333333333;96,066666666667
Новоуспенка;29485;56,683333333333;96,066666666667
Ношино;29485;56,683333333333;96,066666666667
Огурцы;29485;56,683333333333;96,066666666667
Озерный;29485;56,683333333333;96,066666666667
Петропавловка;29485;56,683333333333;96,066666666667
Пея;29485;56,683333333333;96,066666666667
Плахино;29485;56,683333333333;96,066666666667
Покатеево;29485;56,683333333333;96,066666666667
Покровка;29485;56,683333333333;96,066666666667
Почет;29485;56,683333333333;96,066666666667
Пушкино;29485;56,683333333333;96,066666666667
Самойловка;29485;56,683333333333;96,066666666667
Сенное;29485;56,683333333333;96,066666666667
Сосновый;29485;56,683333333333;96,066666666667
Средние Мангареки;29485;56,683333333333;96,066666666667
Стерлитамак;29485;56,683333333333;96,066666666667
Суздалево;29485;56,683333333333;96,066666666667
Теплый Ключ;29485;56,683333333333;96,066666666667
Троицк;29485;56,683333333333;96,066666666667
Тулень;29485;56,683333333333;96,066666666667
Турово;29485;56,683333333333;96,066666666667
Успенка;29485;56,683333333333;96,066666666667
Усть-Панакачет;29485;56,683333333333;96,066666666667
Устьянск;29485;56,683333333333;96,066666666667
Хандальск;29485;56,683333333333;96,066666666667
Хиндичет;29485;56,683333333333;96,066666666667
Чигашет;29485;56,683333333333;96,066666666667
Шигашет;29485;56,683333333333;96,066666666667
